Tool Name,A3000FC - A
Logged Data

Start Time,Stop Time,Elapsed Time,Interval,Total Readings
Jun 29 2024 12:59:24,Jun 30 2024 13:52:34,1:00:53:10,00:01:00,1494

Reading,Start Time,Duration,Max Time,Max(A AC),Average(A AC),Min Time,Min (A AC),Stop Time
170,Jun 29 2024 15:48:24,00:01:00,Jun 29 2024 15:48:41,"0.1","0",Jun 29 2024 15:49:11,"0",Jun 29 2024 15:49:24
171,Jun 29 2024 15:49:24,00:01:00,Jun 29 2024 15:50:07,"0.1","0",Jun 29 2024 15:49:47,"0",Jun 29 2024 15:50:24
172,Jun 29 2024 15:50:24,00:01:00,Jun 29 2024 15:50:53,"0.1","0",Jun 29 2024 15:50:39,"0",Jun 29 2024 15:51:24
173,Jun 29 2024 15:51:24,00:01:00,Jun 29 2024 15:52:18,"0.1","0",Jun 29 2024 15:52:23,"0",Jun 29 2024 15:52:24
174,Jun 29 2024 15:52:24,00:01:00,Jun 29 2024 15:53:17,"0.1","0",Jun 29 2024 15:52:52,"0",Jun 29 2024 15:53:24
175,Jun 29 2024 15:53:24,00:01:00,Jun 29 2024 15:53:59,"0","0",Jun 29 2024 15:54:17,"0",Jun 29 2024 15:54:24
176,Jun 29 2024 15:54:24,00:01:00,Jun 29 2024 15:54:32,"0.1","0",Jun 29 2024 15:55:13,"0",Jun 29 2024 15:55:24
177,Jun 29 2024 15:55:24,00:01:00,Jun 29 2024 15:55:55,"0.1","0",Jun 29 2024 15:55:28,"0",Jun 29 2024 15:56:24
178,Jun 29 2024 15:56:24,00:01:00,Jun 29 2024 15:56:54,"0.1","0",Jun 29 2024 15:56:38,"0",Jun 29 2024 15:57:24
179,Jun 29 2024 15:57:24,00:01:00,Jun 29 2024 15:57:25,"0","0",Jun 29 2024 15:57:39,"0",Jun 29 2024 15:58:24
180,Jun 29 2024 15:58:24,00:01:00,Jun 29 2024 15:58:44,"0.1","0",Jun 29 2024 15:58:43,"0",Jun 29 2024 15:59:24
181,Jun 29 2024 15:59:24,00:01:00,Jun 29 2024 16:00:06,"0","0",Jun 29 2024 15:59:27,"0",Jun 29 2024 16:00:24
182,Jun 29 2024 16:00:24,00:01:00,Jun 29 2024 16:00:41,"0.1","0",Jun 29 2024 16:00:42,"0",Jun 29 2024 16:01:24
183,Jun 29 2024 16:01:24,00:01:00,Jun 29 2024 16:01:30,"0","0",Jun 29 2024 16:02:03,"0",Jun 29 2024 16:02:24
184,Jun 29 2024 16:02:24,00:01:00,Jun 29 2024 16:03:15,"0.1","0",Jun 29 2024 16:02:48,"0",Jun 29 2024 16:03:24
185,Jun 29 2024 16:03:24,00:01:00,Jun 29 2024 16:04:20,"0.1","0",Jun 29 2024 16:03:50,"0",Jun 29 2024 16:04:24
186,Jun 29 2024 16:04:24,00:01:00,Jun 29 2024 16:04:54,"0.1","0",Jun 29 2024 16:05:09,"0",Jun 29 2024 16:05:24
187,Jun 29 2024 16:05:24,00:01:00,Jun 29 2024 16:06:02,"0","0",Jun 29 2024 16:05:44,"0",Jun 29 2024 16:06:24
188,Jun 29 2024 16:06:24,00:01:00,Jun 29 2024 16:06:33,"0.1","0",Jun 29 2024 16:06:39,"0",Jun 29 2024 16:07:24
189,Jun 29 2024 16:07:24,00:01:00,Jun 29 2024 16:08:20,"0","0",Jun 29 2024 16:07:59,"0",Jun 29 2024 16:08:24
190,Jun 29 2024 16:08:24,00:01:00,Jun 29 2024 16:08:50,"0.1","0",Jun 29 2024 16:08:32,"0",Jun 29 2024 16:09:24
191,Jun 29 2024 16:09:24,00:01:00,Jun 29 2024 16:09:27,"0.1","0",Jun 29 2024 16:10:02,"0",Jun 29 2024 16:10:24
192,Jun 29 2024 16:10:24,00:01:00,Jun 29 2024 16:10:45,"0.1","0",Jun 29 2024 16:11:17,"0",Jun 29 2024 16:11:24
193,Jun 29 2024 16:11:24,00:01:00,Jun 29 2024 16:11:59,"0.1","0",Jun 29 2024 16:11:52,"0",Jun 29 2024 16:12:24
194,Jun 29 2024 16:12:24,00:01:00,Jun 29 2024 16:13:07,"0.1","0",Jun 29 2024 16:13:15,"0",Jun 29 2024 16:13:24
195,Jun 29 2024 16:13:24,00:01:00,Jun 29 2024 16:14:10,"0.1","0",Jun 29 2024 16:14:10,"0",Jun 29 2024 16:14:24
196,Jun 29 2024 16:14:24,00:01:00,Jun 29 2024 16:15:06,"0.1","0",Jun 29 2024 16:14:48,"0",Jun 29 2024 16:15:24
197,Jun 29 2024 16:15:24,00:01:00,Jun 29 2024 16:16:01,"0.1","0",Jun 29 2024 16:16:23,"0",Jun 29 2024 16:16:24
198,Jun 29 2024 16:16:24,00:01:00,Jun 29 2024 16:16:44,"0","0",Jun 29 2024 16:16:40,"0",Jun 29 2024 16:17:24
199,Jun 29 2024 16:17:24,00:01:00,Jun 29 2024 16:17:31,"0.1","0",Jun 29 2024 16:17:49,"0",Jun 29 2024 16:18:24
200,Jun 29 2024 16:18:24,00:01:00,Jun 29 2024 16:19:19,"0.1","0",Jun 29 2024 16:18:52,"0",Jun 29 2024 16:19:24
201,Jun 29 2024 16:19:24,00:01:00,Jun 29 2024 16:19:44,"0.1","0",Jun 29 2024 16:19:51,"0",Jun 29 2024 16:20:24
202,Jun 29 2024 16:20:24,00:01:00,Jun 29 2024 16:20:34,"0","0",Jun 29 2024 16:21:12,"0",Jun 29 2024 16:21:24
203,Jun 29 2024 16:21:24,00:01:00,Jun 29 2024 16:22:12,"0.1","0",Jun 29 2024 16:21:49,"0",Jun 29 2024 16:22:24
204,Jun 29 2024 16:22:24,00:01:00,Jun 29 2024 16:22:26,"0.1","0",Jun 29 2024 16:23:06,"0",Jun 29 2024 16:23:24
205,Jun 29 2024 16:23:24,00:01:00,Jun 29 2024 16:24:02,"0","0",Jun 29 2024 16:23:24,"0",Jun 29 2024 16:24:24
206,Jun 29 2024 16:24:24,00:01:00,Jun 29 2024 16:24:39,"0.1","0",Jun 29 2024 16:25:21,"0",Jun 29 2024 16:25:24
207,Jun 29 2024 16:25:24,00:01:00,Jun 29 2024 16:26:16,"0.1","0",Jun 29 2024 16:26:14,"0",Jun 29 2024 16:26:24
208,Jun 29 2024 16:26:24,00:01:00,Jun 29 2024 16:27:04,"0.1","0",Jun 29 2024 16:27:07,"0",Jun 29 2024 16:27:24
209,Jun 29 2024 16:27:24,00:01:00,Jun 29 2024 16:27:40,"0.1","0",Jun 29 2024 16:28:09,"0",Jun 29 2024 16:28:24
210,Jun 29 2024 16:28:24,00:01:00,Jun 29 2024 16:28:54,"0.1","0",Jun 29 2024 16:28:48,"0",Jun 29 2024 16:29:24
211,Jun 29 2024 16:29:24,00:01:00,Jun 29 2024 16:29:35,"0","0",Jun 29 2024 16:30:09,"0",Jun 29 2024 16:30:24
212,Jun 29 2024 16:30:24,00:01:00,Jun 29 2024 16:30:39,"0.1","0",Jun 29 2024 16:30:50,"0",Jun 29 2024 16:31:24
213,Jun 29 2024 16:31:24,00:01:00,Jun 29 2024 16:31:57,"0","0",Jun 29 2024 16:32:04,"0",Jun 29 2024 16:32:24
214,Jun 29 2024 16:32:24,00:01:00,Jun 29 2024 16:33:04,"0.1","0",Jun 29 2024 16:32:41,"0",Jun 29 2024 16:33:24
215,Jun 29 2024 16:33:24,00:01:00,Jun 29 2024 16:33:44,"0.1","0",Jun 29 2024 16:33:34,"0",Jun 29 2024 16:34:24
216,Jun 29 2024 16:34:24,00:01:00,Jun 29 2024 16:34:30,"0.1","0",Jun 29 2024 16:34:42,"0",Jun 29 2024 16:35:24
217,Jun 29 2024 16:35:24,00:01:00,Jun 29 2024 16:35:50,"0","0",Jun 29 2024 16:36:14,"0",Jun 29 2024 16:36:24
218,Jun 29 2024 16:36:24,00:01:00,Jun 29 2024 16:36:31,"0","0",Jun 29 2024 16:36:41,"0",Jun 29 2024 16:37:24
219,Jun 29 2024 16:37:24,00:01:00,Jun 29 2024 16:37:58,"0.1","0",Jun 29 2024 16:38:15,"0",Jun 29 2024 16:38:24
220,Jun 29 2024 16:38:24,00:01:00,Jun 29 2024 16:39:00,"0","0",Jun 29 2024 16:38:31,"0",Jun 29 2024 16:39:24
221,Jun 29 2024 16:39:24,00:01:00,Jun 29 2024 16:40:24,"0","0",Jun 29 2024 16:40:20,"0",Jun 29 2024 16:40:24
222,Jun 29 2024 16:40:24,00:01:00,Jun 29 2024 16:41:11,"0.1","0",Jun 29 2024 16:40:37,"0",Jun 29 2024 16:41:24
223,Jun 29 2024 16:41:24,00:01:00,Jun 29 2024 16:41:38,"0.1","0",Jun 29 2024 16:41:24,"0",Jun 29 2024 16:42:24
224,Jun 29 2024 16:42:24,00:01:00,Jun 29 2024 16:42:48,"0.1","0",Jun 29 2024 16:42:54,"0",Jun 29 2024 16:43:24
225,Jun 29 2024 16:43:24,00:01:00,Jun 29 2024 16:43:45,"0.1","0",Jun 29 2024 16:44:11,"0",Jun 29 2024 16:44:24
226,Jun 29 2024 16:44:24,00:01:00,Jun 29 2024 16:44:35,"0.1","0",Jun 29 2024 16:45:19,"0",Jun 29 2024 16:45:24
227,Jun 29 2024 16:45:24,00:01:00,Jun 29 2024 16:46:10,"0","0",Jun 29 2024 16:45:36,"0",Jun 29 2024 16:46:24
228,Jun 29 2024 16:46:24,00:01:00,Jun 29 2024 16:46:53,"0","0",Jun 29 2024 16:47:05,"0",Jun 29 2024 16:47:24
229,Jun 29 2024 16:47:24,00:01:00,Jun 29 2024 16:48:14,"0.1","0",Jun 29 2024 16:48:12,"0",Jun 29 2024 16:48:24
230,Jun 29 2024 16:48:24,00:01:00,Jun 29 2024 16:48:24,"0","0",Jun 29 2024 16:48:25,"0",Jun 29 2024 16:49:24
231,Jun 29 2024 16:49:24,00:01:00,Jun 29 2024 16:49:47,"0","0",Jun 29 2024 16:49:45,"0",Jun 29 2024 16:50:24
232,Jun 29 2024 16:50:24,00:01:00,Jun 29 2024 16:51:24,"0","0",Jun 29 2024 16:50:55,"0",Jun 29 2024 16:51:24
233,Jun 29 2024 16:51:24,00:01:00,Jun 29 2024 16:51:39,"0","0",Jun 29 2024 16:52:13,"0",Jun 29 2024 16:52:24
234,Jun 29 2024 16:52:24,00:01:00,Jun 29 2024 16:53:00,"0.1","0",Jun 29 2024 16:52:45,"0",Jun 29 2024 16:53:24
235,Jun 29 2024 16:53:24,00:01:00,Jun 29 2024 16:53:49,"0.1","0",Jun 29 2024 16:53:25,"0",Jun 29 2024 16:54:24
236,Jun 29 2024 16:54:24,00:01:00,Jun 29 2024 16:54:44,"0.1","0.1",Jun 29 2024 16:55:21,"0.1",Jun 29 2024 16:55:24
237,Jun 29 2024 16:55:24,00:01:00,Jun 29 2024 16:55:57,"0.1","0.1",Jun 29 2024 16:56:09,"0.1",Jun 29 2024 16:56:24
238,Jun 29 2024 16:56:24,00:01:00,Jun 29 2024 16:57:19,"0.1","0.1",Jun 29 2024 16:57:05,"0.1",Jun 29 2024 16:57:24
239,Jun 29 2024 16:57:24,00:01:00,Jun 29 2024 16:58:07,"0.1","0.1",Jun 29 2024 16:58:23,"0",Jun 29 2024 16:58:24
240,Jun 29 2024 16:58:24,00:01:00,Jun 29 2024 16:59:00,"0.1","0",Jun 29 2024 16:59:22,"0",Jun 29 2024 16:59:24
241,Jun 29 2024 16:59:24,00:01:00,Jun 29 2024 17:00:11,"0","0",Jun 29 2024 16:59:31,"0",Jun 29 2024 17:00:24
242,Jun 29 2024 17:00:24,00:01:00,Jun 29 2024 17:01:22,"0","0",Jun 29 2024 17:01:14,"0",Jun 29 2024 17:01:24
243,Jun 29 2024 17:01:24,00:01:00,Jun 29 2024 17:02:18,"0","0",Jun 29 2024 17:02:14,"0",Jun 29 2024 17:02:24
244,Jun 29 2024 17:02:24,00:01:00,Jun 29 2024 17:02:46,"0.1","0",Jun 29 2024 17:02:29,"0",Jun 29 2024 17:03:24
245,Jun 29 2024 17:03:24,00:01:00,Jun 29 2024 17:04:00,"0.1","0",Jun 29 2024 17:04:15,"0",Jun 29 2024 17:04:24
246,Jun 29 2024 17:04:24,00:01:00,Jun 29 2024 17:04:50,"0.1","0",Jun 29 2024 17:05:22,"0",Jun 29 2024 17:05:24
247,Jun 29 2024 17:05:24,00:01:00,Jun 29 2024 17:05:52,"0.1","0",Jun 29 2024 17:05:25,"0",Jun 29 2024 17:06:24
248,Jun 29 2024 17:06:24,00:01:00,Jun 29 2024 17:07:24,"0","0",Jun 29 2024 17:06:49,"0",Jun 29 2024 17:07:24
249,Jun 29 2024 17:07:24,00:01:00,Jun 29 2024 17:07:34,"0","0",Jun 29 2024 17:07:59,"0",Jun 29 2024 17:08:24
250,Jun 29 2024 17:08:24,00:01:00,Jun 29 2024 17:08:26,"0.1","0",Jun 29 2024 17:08:49,"0",Jun 29 2024 17:09:24
251,Jun 29 2024 17:09:24,00:01:00,Jun 29 2024 17:09:45,"0","0",Jun 29 2024 17:10:11,"0",Jun 29 2024 17:10:24
252,Jun 29 2024 17:10:24,00:01:00,Jun 29 2024 17:11:10,"0.1","0",Jun 29 2024 17:11:20,"0",Jun 29 2024 17:11:24
253,Jun 29 2024 17:11:24,00:01:00,Jun 29 2024 17:12:18,"0.1","0",Jun 29 2024 17:11:42,"0",Jun 29 2024 17:12:24
254,Jun 29 2024 17:12:24,00:01:00,Jun 29 2024 17:13:11,"0.1","0",Jun 29 2024 17:12:25,"0",Jun 29 2024 17:13:24
255,Jun 29 2024 17:13:24,00:01:00,Jun 29 2024 17:13:33,"0.1","0",Jun 29 2024 17:13:50,"0",Jun 29 2024 17:14:24
256,Jun 29 2024 17:14:24,00:01:00,Jun 29 2024 17:15:16,"0.1","0",Jun 29 2024 17:14:25,"0",Jun 29 2024 17:15:24
257,Jun 29 2024 17:15:24,00:01:00,Jun 29 2024 17:15:44,"0.1","0",Jun 29 2024 17:16:02,"0",Jun 29 2024 17:16:24
258,Jun 29 2024 17:16:24,00:01:00,Jun 29 2024 17:16:48,"0.1","0",Jun 29 2024 17:16:29,"0",Jun 29 2024 17:17:24
259,Jun 29 2024 17:17:24,00:01:00,Jun 29 2024 17:17:58,"0.1","0",Jun 29 2024 17:17:33,"0",Jun 29 2024 17:18:24
260,Jun 29 2024 17:18:24,00:01:00,Jun 29 2024 17:18:59,"0.1","0",Jun 29 2024 17:18:28,"0",Jun 29 2024 17:19:24
261,Jun 29 2024 17:19:24,00:01:00,Jun 29 2024 17:19:40,"0.1","0",Jun 29 2024 17:19:36,"0",Jun 29 2024 17:20:24
262,Jun 29 2024 17:20:24,00:01:00,Jun 29 2024 17:20:44,"0.1","0",Jun 29 2024 17:21:14,"0",Jun 29 2024 17:21:24
263,Jun 29 2024 17:21:24,00:01:00,Jun 29 2024 17:22:23,"0.1","0",Jun 29 2024 17:21:59,"0",Jun 29 2024 17:22:24
264,Jun 29 2024 17:22:24,00:01:00,Jun 29 2024 17:22:40,"0.1","0",Jun 29 2024 17:23:22,"0",Jun 29 2024 17:23:24
265,Jun 29 2024 17:23:24,00:01:00,Jun 29 2024 17:24:13,"0.1","0",Jun 29 2024 17:23:32,"0",Jun 29 2024 17:24:24
266,Jun 29 2024 17:24:24,00:01:00,Jun 29 2024 17:25:03,"0.1","0",Jun 29 2024 17:25:13,"0",Jun 29 2024 17:25:24
267,Jun 29 2024 17:25:24,00:01:00,Jun 29 2024 17:26:10,"0.1","0",Jun 29 2024 17:25:42,"0",Jun 29 2024 17:26:24
268,Jun 29 2024 17:26:24,00:01:00,Jun 29 2024 17:26:31,"0.1","0",Jun 29 2024 17:27:13,"0",Jun 29 2024 17:27:24
269,Jun 29 2024 17:27:24,00:01:00,Jun 29 2024 17:27:43,"0.1","0",Jun 29 2024 17:28:02,"0",Jun 29 2024 17:28:24
270,Jun 29 2024 17:28:24,00:01:00,Jun 29 2024 17:29:06,"0.1","0",Jun 29 2024 17:29:12,"0",Jun 29 2024 17:29:24
271,Jun 29 2024 17:29:24,00:01:00,Jun 29 2024 17:30:20,"0.1","0",Jun 29 2024 17:29:26,"0",Jun 29 2024 17:30:24
272,Jun 29 2024 17:30:24,00:01:00,Jun 29 2024 17:31:05,"0.1","0",Jun 29 2024 17:30:39,"0",Jun 29 2024 17:31:24
273,Jun 29 2024 17:31:24,00:01:00,Jun 29 2024 17:31:44,"0.1","0",Jun 29 2024 17:31:51,"0",Jun 29 2024 17:32:24
274,Jun 29 2024 17:32:24,00:01:00,Jun 29 2024 17:33:03,"0.1","0",Jun 29 2024 17:33:12,"0",Jun 29 2024 17:33:24
275,Jun 29 2024 17:33:24,00:01:00,Jun 29 2024 17:33:44,"0.1","0",Jun 29 2024 17:33:52,"0",Jun 29 2024 17:34:24
276,Jun 29 2024 17:34:24,00:01:00,Jun 29 2024 17:34:51,"0.1","0",Jun 29 2024 17:34:58,"0",Jun 29 2024 17:35:24
277,Jun 29 2024 17:35:24,00:01:00,Jun 29 2024 17:35:42,"0.1","0",Jun 29 2024 17:35:54,"0",Jun 29 2024 17:36:24
278,Jun 29 2024 17:36:24,00:01:00,Jun 29 2024 17:36:41,"0.1","0",Jun 29 2024 17:37:05,"0",Jun 29 2024 17:37:24
279,Jun 29 2024 17:37:24,00:01:00,Jun 29 2024 17:37:30,"0.1","0",Jun 29 2024 17:37:30,"0",Jun 29 2024 17:38:24
280,Jun 29 2024 17:38:24,00:01:00,Jun 29 2024 17:38:50,"0","0",Jun 29 2024 17:38:27,"0",Jun 29 2024 17:39:24
281,Jun 29 2024 17:39:24,00:01:00,Jun 29 2024 17:40:18,"0.1","0",Jun 29 2024 17:40:14,"0",Jun 29 2024 17:40:24
282,Jun 29 2024 17:40:24,00:01:00,Jun 29 2024 17:41:10,"0","0",Jun 29 2024 17:40:24,"0",Jun 29 2024 17:41:24
283,Jun 29 2024 17:41:24,00:01:00,Jun 29 2024 17:41:30,"0","0",Jun 29 2024 17:41:41,"0",Jun 29 2024 17:42:24
284,Jun 29 2024 17:42:24,00:01:00,Jun 29 2024 17:42:35,"0.1","0",Jun 29 2024 17:42:28,"0",Jun 29 2024 17:43:24
285,Jun 29 2024 17:43:24,00:01:00,Jun 29 2024 17:43:54,"0.1","0",Jun 29 2024 17:44:10,"0",Jun 29 2024 17:44:24
286,Jun 29 2024 17:44:24,00:01:00,Jun 29 2024 17:45:06,"0.1","0",Jun 29 2024 17:44:37,"0",Jun 29 2024 17:45:24
287,Jun 29 2024 17:45:24,00:01:00,Jun 29 2024 17:45:31,"0.1","0",Jun 29 2024 17:45:25,"0",Jun 29 2024 17:46:24
288,Jun 29 2024 17:46:24,00:01:00,Jun 29 2024 17:46:59,"0.1","0",Jun 29 2024 17:47:11,"0",Jun 29 2024 17:47:24
289,Jun 29 2024 17:47:24,00:01:00,Jun 29 2024 17:48:14,"0.1","0",Jun 29 2024 17:47:59,"0",Jun 29 2024 17:48:24
290,Jun 29 2024 17:48:24,00:01:00,Jun 29 2024 17:48:45,"0.1","0",Jun 29 2024 17:49:02,"0",Jun 29 2024 17:49:24
291,Jun 29 2024 17:49:24,00:01:00,Jun 29 2024 17:50:10,"0.1","0",Jun 29 2024 17:50:10,"0",Jun 29 2024 17:50:24
292,Jun 29 2024 17:50:24,00:01:00,Jun 29 2024 17:50:41,"0.1","0",Jun 29 2024 17:50:26,"0",Jun 29 2024 17:51:24
293,Jun 29 2024 17:51:24,00:01:00,Jun 29 2024 17:52:22,"0.1","0",Jun 29 2024 17:52:17,"0",Jun 29 2024 17:52:24
294,Jun 29 2024 17:52:24,00:01:00,Jun 29 2024 17:53:11,"0.1","0",Jun 29 2024 17:52:48,"0",Jun 29 2024 17:53:24
295,Jun 29 2024 17:53:24,00:01:00,Jun 29 2024 17:54:22,"0.1","0",Jun 29 2024 17:54:16,"0",Jun 29 2024 17:54:24
296,Jun 29 2024 17:54:24,00:01:00,Jun 29 2024 17:54:56,"0.1","0",Jun 29 2024 17:54:34,"0",Jun 29 2024 17:55:24
297,Jun 29 2024 17:55:24,00:01:00,Jun 29 2024 17:55:42,"0.1","0",Jun 29 2024 17:55:28,"0",Jun 29 2024 17:56:24
298,Jun 29 2024 17:56:24,00:01:00,Jun 29 2024 17:56:53,"0.1","0",Jun 29 2024 17:57:17,"0",Jun 29 2024 17:57:24
299,Jun 29 2024 17:57:24,00:01:00,Jun 29 2024 17:57:45,"0.1","0",Jun 29 2024 17:58:14,"0",Jun 29 2024 17:58:24
300,Jun 29 2024 17:58:24,00:01:00,Jun 29 2024 17:59:18,"0.1","0",Jun 29 2024 17:58:41,"0",Jun 29 2024 17:59:24
301,Jun 29 2024 17:59:24,00:01:00,Jun 29 2024 18:00:03,"0.1","0.1",Jun 29 2024 18:00:08,"0.1",Jun 29 2024 18:00:24
302,Jun 29 2024 18:00:24,00:01:00,Jun 29 2024 18:00:41,"0.1","0.1",Jun 29 2024 18:01:10,"0",Jun 29 2024 18:01:24
303,Jun 29 2024 18:01:24,00:01:00,Jun 29 2024 18:01:41,"0.1","0",Jun 29 2024 18:01:43,"0",Jun 29 2024 18:02:24
304,Jun 29 2024 18:02:24,00:01:00,Jun 29 2024 18:02:38,"0.1","0",Jun 29 2024 18:02:24,"0",Jun 29 2024 18:03:24
305,Jun 29 2024 18:03:24,00:01:00,Jun 29 2024 18:03:47,"0.1","0",Jun 29 2024 18:03:25,"0",Jun 29 2024 18:04:24
306,Jun 29 2024 18:04:24,00:01:00,Jun 29 2024 18:04:56,"0.1","0",Jun 29 2024 18:04:46,"0",Jun 29 2024 18:05:24
307,Jun 29 2024 18:05:24,00:01:00,Jun 29 2024 18:05:42,"0.1","0",Jun 29 2024 18:05:25,"0",Jun 29 2024 18:06:24
308,Jun 29 2024 18:06:24,00:01:00,Jun 29 2024 18:07:21,"0.1","0",Jun 29 2024 18:06:35,"0",Jun 29 2024 18:07:24
309,Jun 29 2024 18:07:24,00:01:00,Jun 29 2024 18:08:03,"0.1","0",Jun 29 2024 18:07:27,"0",Jun 29 2024 18:08:24
310,Jun 29 2024 18:08:24,00:01:00,Jun 29 2024 18:08:49,"0.1","0",Jun 29 2024 18:08:27,"0",Jun 29 2024 18:09:24
311,Jun 29 2024 18:09:24,00:01:00,Jun 29 2024 18:09:43,"0.1","0",Jun 29 2024 18:10:04,"0",Jun 29 2024 18:10:24
312,Jun 29 2024 18:10:24,00:01:00,Jun 29 2024 18:10:43,"0.1","0",Jun 29 2024 18:10:55,"0",Jun 29 2024 18:11:24
313,Jun 29 2024 18:11:24,00:01:00,Jun 29 2024 18:12:03,"0","0",Jun 29 2024 18:11:34,"0",Jun 29 2024 18:12:24
314,Jun 29 2024 18:12:24,00:01:00,Jun 29 2024 18:13:08,"0.1","0",Jun 29 2024 18:13:00,"0",Jun 29 2024 18:13:24
315,Jun 29 2024 18:13:24,00:01:00,Jun 29 2024 18:13:29,"0.1","0",Jun 29 2024 18:14:02,"0",Jun 29 2024 18:14:24
316,Jun 29 2024 18:14:24,00:01:00,Jun 29 2024 18:14:48,"0.1","0",Jun 29 2024 18:15:06,"0",Jun 29 2024 18:15:24
317,Jun 29 2024 18:15:24,00:01:00,Jun 29 2024 18:15:49,"0","0",Jun 29 2024 18:15:54,"0",Jun 29 2024 18:16:24
318,Jun 29 2024 18:16:24,00:01:00,Jun 29 2024 18:16:46,"0.1","0",Jun 29 2024 18:16:40,"0",Jun 29 2024 18:17:24
319,Jun 29 2024 18:17:24,00:01:00,Jun 29 2024 18:17:26,"0.1","0",Jun 29 2024 18:17:25,"0",Jun 29 2024 18:18:24
320,Jun 29 2024 18:18:24,00:01:00,Jun 29 2024 18:18:46,"0","0",Jun 29 2024 18:18:26,"0",Jun 29 2024 18:19:24
321,Jun 29 2024 18:19:24,00:01:00,Jun 29 2024 18:19:33,"0.1","0",Jun 29 2024 18:20:01,"0",Jun 29 2024 18:20:24
322,Jun 29 2024 18:20:24,00:01:00,Jun 29 2024 18:21:08,"0.1","0",Jun 29 2024 18:20:52,"0",Jun 29 2024 18:21:24
323,Jun 29 2024 18:21:24,00:01:00,Jun 29 2024 18:22:02,"0","0",Jun 29 2024 18:21:47,"0",Jun 29 2024 18:22:24
324,Jun 29 2024 18:22:24,00:01:00,Jun 29 2024 18:22:41,"0.1","0",Jun 29 2024 18:23:11,"0",Jun 29 2024 18:23:24
325,Jun 29 2024 18:23:24,00:01:00,Jun 29 2024 18:23:38,"0.1","0",Jun 29 2024 18:24:06,"0",Jun 29 2024 18:24:24
326,Jun 29 2024 18:24:24,00:01:00,Jun 29 2024 18:24:40,"0.1","0",Jun 29 2024 18:24:24,"0",Jun 29 2024 18:25:24
327,Jun 29 2024 18:25:24,00:01:00,Jun 29 2024 18:25:36,"0.1","0",Jun 29 2024 18:25:38,"0",Jun 29 2024 18:26:24
328,Jun 29 2024 18:26:24,00:01:00,Jun 29 2024 18:27:12,"0.1","0",Jun 29 2024 18:27:08,"0",Jun 29 2024 18:27:24
329,Jun 29 2024 18:27:24,00:01:00,Jun 29 2024 18:28:06,"0.1","0",Jun 29 2024 18:27:39,"0",Jun 29 2024 18:28:24
330,Jun 29 2024 18:28:24,00:01:00,Jun 29 2024 18:28:42,"0.1","0",Jun 29 2024 18:29:12,"0",Jun 29 2024 18:29:24
331,Jun 29 2024 18:29:24,00:01:00,Jun 29 2024 18:29:27,"0.1","0",Jun 29 2024 18:29:31,"0",Jun 29 2024 18:30:24
332,Jun 29 2024 18:30:24,00:01:00,Jun 29 2024 18:30:25,"0.1","0",Jun 29 2024 18:31:19,"0",Jun 29 2024 18:31:24
333,Jun 29 2024 18:31:24,00:01:00,Jun 29 2024 18:31:53,"0.1","0",Jun 29 2024 18:32:18,"0",Jun 29 2024 18:32:24
334,Jun 29 2024 18:32:24,00:01:00,Jun 29 2024 18:33:14,"0.1","0",Jun 29 2024 18:32:43,"0",Jun 29 2024 18:33:24
335,Jun 29 2024 18:33:24,00:01:00,Jun 29 2024 18:33:43,"0.1","0",Jun 29 2024 18:33:43,"0",Jun 29 2024 18:34:24
336,Jun 29 2024 18:34:24,00:01:00,Jun 29 2024 18:35:13,"0.1","0",Jun 29 2024 18:35:15,"0",Jun 29 2024 18:35:24
337,Jun 29 2024 18:35:24,00:01:00,Jun 29 2024 18:36:20,"0.1","0",Jun 29 2024 18:36:15,"0",Jun 29 2024 18:36:24
338,Jun 29 2024 18:36:24,00:01:00,Jun 29 2024 18:36:46,"0.1","0",Jun 29 2024 18:36:36,"0",Jun 29 2024 18:37:24
339,Jun 29 2024 18:37:24,00:01:00,Jun 29 2024 18:38:10,"0","0",Jun 29 2024 18:37:30,"0",Jun 29 2024 18:38:24
340,Jun 29 2024 18:38:24,00:01:00,Jun 29 2024 18:38:24,"0.1","0",Jun 29 2024 18:38:48,"0",Jun 29 2024 18:39:24
341,Jun 29 2024 18:39:24,00:01:00,Jun 29 2024 18:39:49,"0.1","0",Jun 29 2024 18:39:31,"0",Jun 29 2024 18:40:24
342,Jun 29 2024 18:40:24,00:01:00,Jun 29 2024 18:40:34,"0.1","0",Jun 29 2024 18:41:17,"0",Jun 29 2024 18:41:24
343,Jun 29 2024 18:41:24,00:01:00,Jun 29 2024 18:42:16,"0.1","0",Jun 29 2024 18:41:54,"0",Jun 29 2024 18:42:24
344,Jun 29 2024 18:42:24,00:01:00,Jun 29 2024 18:42:46,"0.1","0",Jun 29 2024 18:42:54,"0",Jun 29 2024 18:43:24
345,Jun 29 2024 18:43:24,00:01:00,Jun 29 2024 18:43:28,"0","0",Jun 29 2024 18:43:58,"0",Jun 29 2024 18:44:24
346,Jun 29 2024 18:44:24,00:01:00,Jun 29 2024 18:44:42,"0.1","0",Jun 29 2024 18:44:56,"0",Jun 29 2024 18:45:24
347,Jun 29 2024 18:45:24,00:01:00,Jun 29 2024 18:45:40,"0.1","0",Jun 29 2024 18:45:54,"0",Jun 29 2024 18:46:24
